0.00000,0.00000,0.00000,0.00000,0.00000,3.97604,5.36335,0.00000,0.00000,0.00000,3.14214,1.65396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.52568,0.00000,0.00000,0.00000,0.00000,3.77601,0.00000,0.00000,0.00000,0.00000,6.16642,0.00000,0.00000,0.00000,3.67937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17309,0.00000,0.00000,2.29191,0.00000,0.00000,5.34684,0.00000,2.91520,0.00000,0.00000,2.26294,4.76741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.17433,0.00000,0.00000,4.00522,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.87235,0.00000,0.00000,2.62421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.27701,0.00000,0.00000,0.00000,0.00000,0.00000,3.46433,0.00000,0.00000,0.00000,0.00000,4.41527,0.00000,4.17758,5.90587,0.00000,0.00000,0.00000,3.76012,0.00000,0.00000,0.00000,0.00000,2.63602,8.01556,0.00000,3.53254,0.00000,0.00000,0.00000,0.00000,2.43167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.42020,4.63769,0.00000,0.00000,2.33278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,4.26010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93164,0.00000,4.78893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.81007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.24682,0.00000,0.00000,0.00000,3.06436,0.00000,2.69529,0.00000,0.00000,0.00000,0.00000,5.25387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.53571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.18362,0.00000,0.00000,0.00000,0.00000,2.05545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.38034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.49421,0.00000,0.10000,0.00000,0.00000,0.00000,4.06761,3.46660,0.00000,0.00000,3.09348,0.00000,0.00000,0.00000,0.00000,0.00000,4.67789,0.00000,3.26556,2.15261,0.00000,0.00000,0.00000,0.00000,0.00000,3.16255,3.10430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.23629,0.00000,4.92527,4.38652,1.51858,0.00000,0.00000,0.00000,0.00000,0.00000,3.27757,0.00000,0.00000,0.00000,6.71245,2.53122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.18952,5.52575,0.00000,0.00000,0.00000,0.00000,6.17954,0.00000,0.00000,0.00000,0.00000,0.00000,2.29102,0.00000,0.00000,4.62826,0.00000,0.00000,4.50739,0.00000,0.00000,0.00000,2.11842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.63386,0.00000,0.00000,0.00000,0.00000,0.00000
2.69722,4.29640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.16638,3.94601,0.00000,0.00000,0.00000,0.00000,0.00000,3.74712,2.98551,3.55001,0.00000,0.00000,0.00000,3.07592,0.00000,3.80342,0.00000,3.44137,2.49424,0.00000,0.00000,0.00000,0.00000,4.77243,2.06058,3.01215,0.00000,4.80275,0.00000,3.66038,0.00000,0.00000,2.76556,0.00000,5.02119,4.58225,4.03498,4.54038,3.16054,0.00000,4.54003,0.00000,0.00000,0.00000,0.00000,2.90456,4.46483,3.56539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.48993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.70334,2.67936,3.49865,0.00000,5.25368,0.55642,4.67548,3.71902,4.09715,0.00000,0.00000,0.00000,4.09653,0.00000,0.00000,2.78293,0.00000,2.89232,1.93116,0.00000,4.40258,0.00000,3.35604,6.77016,2.65333,0.00000,3.78032,0.00000,0.00000,0.00000,0.00000,0.00000,3.76777,0.00000,3.19336,0.00000,0.00000,0.00000,0.00000,5.30018,2.47387,2.84476,4.55953,2.74577,0.00000,0.00000,0.00000,0.00000,0.00000,4.50247,0.00000,2.23190,2.93177,0.00000,0.00000,6.00193,0.00000,0.00000,5.14562,0.00000,4.17403,0.00000,0.00000,0.00000,4.48882,2.89724,5.62636,0.00000,0.00000,3.55328,0.00000,0.00000,0.00000,0.00000,3.80596,1.86722,0.00000,4.96403,0.00000,5.27740,3.46858,0.00000,4.40434,5.28697,0.00000,0.00000,0.00000,0.00000,3.68811,0.00000,4.11216,0.00000,5.06946,2.96618,1.84471,0.00000,5.18400,0.00000,0.00000,0.00000,2.30719,0.00000,0.00000,0.00000,0.00000,5.77679,3.96280,2.58014,0.00000,3.06270,6.94454,4.21657,3.20512,0.00000,2.62889,0.00000,5.05144,2.61513,2.85968,4.83154,0.00000,0.00000,4.46153,3.53972,5.85399,6.41629,0.00000,2.45300,0.00000,0.00000
2.60944,0.00000,2.70572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.64336,0.00000,4.45070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.19312,0.00000,3.08636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.03884,0.00000,0.00000,0.00000,0.00000,3.00800,3.33677,0.00000,0.00000,0.00000,0.00000,0.00000,3.78734,0.00000,0.00000,3.12012,0.00000,0.00000,0.00000,0.00000,2.74746,0.00000,2.42647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.74542,0.00000,0.00000,0.00000,0.00000,0.00000,4.55008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.61709,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.66214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.97342,0.00000,4.12576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.91336,0.00000,0.00000,1.70338,0.00000,0.00000,0.00000,0.00000,0.00000,4.30192,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.68205,0.00000,4.34660,0.00000,0.00000,0.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.00000,2.03254,5.98615,5.81108,7.58038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.65706,0.00000,0.00000,0.00000,0.00000,4.64506,0.00000,0.00000,0.00000,0.00000,3.25026,3.24223,0.00000,0.00000,0.00000,3.48061,0.00000,2.83717,0.00000,0.00000,3.47924,0.00000,0.00000,0.00000,0.00000,0.00000,4.24503,3.89581,4.85032,0.00000,0.00000,0.00000,0.00000,5.23089,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,4.48761,0.00000,0.00000,0.00000,0.00000,4.53728,5.64013,0.00000,4.12167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.81697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.81851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.12257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.60183,0.00000,3.41305,0.00000,2.55778,0.00000,4.03825,0.00000,0.00000,4.45413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.40171,0.00000,0.00000,2.97274,0.00000,0.00000,0.00000,0.00000,2.89298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.14228,0.00000,0.00000,0.10000,0.00000,0.00000,4.28670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.09411,0.00000,0.00000,2.77959,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.46756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.95921,0.00000,0.00000,2.60326,4.95036,4.31215,0.00000,0.00000,0.00000,3.14929,5.41725,0.00000,0.00000,0.00000,0.00000,6.36202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.79631,0.00000,0.00000,0.00000,4.23871,0.00000,0.00000,2.64101,3.66250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.15394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.73770,0.00000,2.62296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.96529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.64673,0.00000,4.29967,0.00000,0.00000,0.00000,0.00000,8.11049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.34131,0.00000,0.00000,0.00000,4.12825,0.00000,0.98839,0.00000,0.00000,4.21351,0.00000,0.00000,0.10000,3.65294,0.00000,0.00000,0.00000,0.00000,2.54049,5.13535,3.53365,0.00000,0.00000,4.26333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.13607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.55950,0.00000,0.00000,3.98112,0.00000,0.00000,0.00000,0.00000,0.00000,2.40773,0.00000,0.00000,3.51194,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.23340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.81059,0.00000,0.00000,4.09569,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.07772,0.00000,0.00000,0.00000,1.42468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.13262,2.29311,0.00000,0.00000,0.00000,0.00000,0.00000,4.58845,0.00000,0.00000,3.74637,0.00000,0.00000,4.20734,0.00000,2.99896,0.00000,0.00000,0.10000,0.00000,3.04538,0.00000,0.00000,0.00000,0.00000,2.68424,0.00000,0.00000,0.00000,2.18027,0.00000,0.00000,0.58943,0.00000,0.00000,0.00000,4.98247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.24957,0.00000,0.00000,1.73655,0.00000,4.30455,0.00000,0.00000,0.00000,0.00000,6.75391,0.00000,2.95345,0.00000
0.00000,0.00000,3.72594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.49861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.88891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.39042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.68810,1.62226,0.00000,0.00000,3.89708,0.00000,0.00000,0.00000,2.66199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.98388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.93534,2.49261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.50140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.19437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.02990,4.30729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.42595,0.00000,0.00000,0.00000,1.94796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.82841,0.00000,0.00000,3.93857,5.14797,0.00000,0.00000,0.00000,0.00000,6.73826,0.00000,3.87447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.56469,0.00000,0.00000,1.48042,0.00000,0.00000,0.00000,2.63189,0.00000,0.00000,0.00000,2.02486,2.52350,0.00000,0.00000,2.84956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.08826,0.00000,0.00000,0.00000,0.00000,3.93583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.38148,4.63118,0.00000,0.00000,5.59161,0.00000,6.51234,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,2.90863,0.00000,0.00000,0.00000,3.58498,0.00000,0.00000,0.00000,6.10724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.63470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.53873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.84380,0.00000,0.00000,0.00000,3.58671,0.00000,0.98484,0.00000,0.00000,5.21430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.18476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.29259,3.57110,0.00000,0.00000,0.00000,2.76153,0.00000,0.00000,0.10000,4.66319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60728,0.00000,0.00000,0.00000,0.00000,3.15857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.79314,0.00000,0.00000,0.00000,0.00000,0.00000,3.86724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.53491,0.00000,0.00000,3.87647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.08952,0.00000,1.35410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.92309,7.31171,0.00000,4.44585,0.00000,0.78821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.24708,0.00000,0.00000,0.00000,0.00000,0.00000,3.65075,0.00000,3.40726,0.00000,0.00000,0.00000,3.86163,0.00000,3.02707,5.14216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.33295,0.00000,0.00000,0.00000,0.00000,4.59679,0.00000,6.06184,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.98066,0.00000,0.00000,0.00000,0.65673,0.00000,0.00000,0.00000,0.00000,0.00000,5.55598,0.00000,0.00000,0.00000,0.00000,2.04029,0.00000,4.41595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.67849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.84682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.36474,0.00000,3.81671,0.00000,0.00000,0.00000,3.45231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.79095,0.00000,6.14022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.35921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.21737,0.00000,0.00000,0.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.00000,2.69340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.44794,7.94608,0.00000,3.62952,0.00000,0.00000,0.00000,0.00000,2.84930,0.00000,3.88911,2.98458,0.00000,1.65607,0.00000,0.00000,5.07554,0.00000,0.00000,0.00000,0.00000,0.00000,4.78208,0.00000,0.00000,0.00000,0.00000,1.03254,0.00000,0.00000,0.00000,0.00000,2.59132,0.00000,0.00000,0.00000,0.00000,0.94601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.68707,0.00000,0.00000,0.00000,6.81568,0.00000,5.97172,0.00000,0.00000,0.00000
0.00000,0.00000,3.65079,0.00000,0.00000,5.19581,0.00000,3.80610,0.00000,0.00000,0.00000,5.38906,5.53640,0.00000,0.00000,0.00000,0.00000,0.00000,3.06974,0.00000,3.13920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.74149,0.00000,1.88781,0.00000,0.00000,0.00000,0.00000,9.32375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.46461,3.92537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.95878,0.00000,0.00000,0.00000,0.00000,3.63169,0.00000,0.00000,0.00000,0.00000,1.83657,0.00000,0.00000,0.00000,0.00000,0.00000,3.93365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.49046,0.00000,0.00000,0.00000,0.00000,0.00000,4.11278,0.00000,0.00000,0.00000,3.20682,0.00000,1.58718,0.00000,2.48539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.60476,0.00000,0.00000,0.00000,0.00000,3.49788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.32018,0.00000,0.00000,0.00000,3.48750,1.97147,0.00000,0.00000,0.00000,3.66310,6.36711,0.00000,2.29230,0.00000,0.00000,0.00000,0.00000,3.96152,0.00000,0.10000,0.00000,0.00000,0.00000,0.00000,1.37068,0.10000,1.76081,0.00000,0.00000,0.00000,2.61724,4.06554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.12864,0.00000,8.12306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.58407,0.00000,4.55640,0.00000,0.00000,6.66237,0.00000,0.00000,0.00000,2.29051,0.00000
